sentence,vigilance_hr,target_hr,fpr,acc,max_mem,mean_mem
Just wanted to offer some feedback.,,0.4166666666666667,0.07692307692307693,0.68,0.7538800114030257,0.7332754895965863
Kaku Highballs are only 300 yen!,,0.6551724137931034,0.02702702702702703,0.8333333333333334,0.8480476735740448,0.7933411636249752
Karin's pale eyes met mine briefly.,,0.5882352941176471,0.0,0.8028169014084507,0.7950889723689365,0.7587704733844587
Karina swept Emily into her arms.,,0.6470588235294118,0.05263157894736842,0.8055555555555556,0.8478237416595505,0.7859780540555213
Kate and Jo said in unison.,,0.4838709677419355,0.0,0.7647058823529411,0.8351468580955952,0.7981115766287981
Keith Jones lost his son Gordon.,,0.8285714285714286,0.023255813953488372,0.9102564102564102,0.8443835261827906,0.8010103443834637
"Keith is calling from Midland, Texas.",,0.6896551724137931,0.10810810810810811,0.803030303030303,0.8507358722230743,0.8001453850541118
Kendra saw no sign of Seth.,,0.5675675675675675,0.022222222222222223,0.7926829268292683,0.8463179553198716,0.7830246919181952
"Kendra, Seth, and Dale sat nearby.",,0.7647058823529411,0.029411764705882353,0.8676470588235294,0.8463179553198716,0.8018988817697307
La Dordogne River near Cadouin - France.,,0.782608695652174,0.06451612903225806,0.8703703703703703,0.8748570315877298,0.8272719637067243
"Larry Kelley of Yale, wise guy.",,0.6756756756756757,0.0,0.8421052631578947,0.8566003966929842,0.7813711714254733
"Larry, you just take it easy.",,0.6111111111111112,0.0,0.8157894736842105,0.7828100565276143,0.7423880415409623
Laser mark presence and quality check.,,0.6296296296296297,0.1724137931034483,0.7321428571428571,0.7916861328135288,0.7591835619613659
Learning to forgive benefits everyone involved.,,0.38235294117647056,0.02702702702702703,0.6901408450704225,0.7658015441552857,0.7370439111163156
Left is the more expensive suit.,,0.7307692307692307,0.06666666666666667,0.8392857142857143,0.7903754246161112,0.7602221961108334
"Lena was staring at me, concerned.",,0.5,0.03225806451612903,0.7543859649122807,0.8354327571000935,0.7613603106589495
Let me give you a hypothetical.,,0.6666666666666666,0.038461538461538464,0.8297872340425532,0.762129225119463,0.738657454331864
"Let me go to you, Daniel.",,0.6818181818181818,0.14814814814814814,0.7755102040816326,0.8329284099210088,0.760696631787469
Let me grab my hair tie.,,0.59375,0.02631578947368421,0.8,0.8004205532281672,0.7566444643692427
Let's give the events a recap.,,0.32,0.03225806451612903,0.6785714285714286,0.7657106295925232,0.7415648552317163
"Let's go next to Tulsa, Oklahoma.",,0.8,0.05,0.88,0.8267240123220392,0.7893551627273526
Let's go to Jessica in Denver.,,0.7575757575757576,0.05405405405405406,0.8571428571428571,0.8286504731990602,0.7964900033995933
Let's individually start with Bruce Jenner.,,0.9117647058823529,0.0,0.9577464788732394,0.8235113358306224,0.757543656344196
Let's say you're traveling to Tokyo.,,0.5217391304347826,0.037037037037037035,0.76,0.8517227144182327,0.7815970573195077
Let's start by thinking about marketing.,,0.46153846153846156,0.024390243902439025,0.725,0.7931432086505621,0.7633234132704875
"Lets build a chili dog, Harry.",,0.9230769230769231,0.038461538461538464,0.9423076923076923,0.8575987467852946,0.7849585090731824
Lets go to Jackie in Ohio.,,0.6363636363636364,0.10256410256410256,0.7777777777777778,0.8387685156222667,0.7923096626576368
Letting go of a certain outcome.,,0.391304347826087,0.14814814814814814,0.64,0.8018012267350781,0.7283472326330264
"Lieutenant Ilia reporting for duty, sir.",,0.8333333333333334,0.06451612903225806,0.8852459016393442,0.8909786704750801,0.7926754128256818
"Lieutenant Saavik, you are in charge.",,0.8,0.2,0.8,0.8644188081172707,0.7804810981038673
Life was not easy for me.,,0.46153846153846156,0.037037037037037035,0.7169811320754716,0.7579267560294072,0.7359677476795768
"Light, his socket was throbbing again.",,0.7586206896551724,0.03333333333333333,0.864406779661017,0.7974671095750732,0.7594086464084818
Like yesterday I missed a day.,,0.6333333333333333,0.030303030303030304,0.8095238095238095,0.813074112679987,0.7634784608635842
Like... a cute succubus for example.,,0.7714285714285715,0.0,0.8904109589041096,0.838185810703486,0.7880905954417942
Liquor Stores can be extremely profitable.,,0.75,0.0,0.8787878787878788,0.796225835937081,0.7372514337448267
Little cute shoes adorned her feet.,,0.7272727272727273,0.02702702702702703,0.8571428571428571,0.838185810703486,0.7818492742430556
Lizzy sat next to her son..,,0.76,0.0,0.8888888888888888,0.8443835261827906,0.7914717367891657
Long as it ain't too dirty.,,0.5428571428571428,0.07894736842105263,0.7397260273972602,0.8040144355754428,0.7700863746561792
Looking for fatty acid distillation plants?,,0.7419354838709677,0.0,0.8857142857142857,0.84494295215851,0.7832669983591987
"Lovejoy with me, not Chili Palmer.",,0.7037037037037037,0.03571428571428571,0.8363636363636363,0.8667699430430748,0.7929429773290804
Lucas's thick black eyebrows knitted together.,,0.625,0.0,0.8208955223880597,0.8592689626053737,0.8020575490200983
Macbook Pro repair in Niagara region.,,1.0,0.06060606060606061,0.96875,0.8527020506380565,0.7951062567980521
Made at the London Jewellery Quarter.,,0.6538461538461539,0.0,0.8363636363636363,0.8159855213561431,0.7886151628455369
"Major Strasser, my aide, Lieutenant Casselle.",,0.7435897435897436,0.15555555555555556,0.7976190476190477,0.8370843344706228,0.799479097133512
"Man, this guy -- this guy's great.",,0.8333333333333334,0.2413793103448276,0.7924528301886793,0.7990196726953916,0.7828090364609911
Many of them have been flawless.,,0.5517241379310345,0.09375,0.7377049180327869,0.749002486828461,0.721225575986106
Many times they binge earlier nausea.,,0.625,0.0,0.8153846153846154,0.811034764023096,0.7586300372918534
Mariah Carey's famous honey hue: check.,,0.8717948717948718,0.045454545454545456,0.9156626506024096,0.8596030469819639,0.8055936758994531
Marion dies September the next year.,,0.8076923076923077,0.0,0.9090909090909091,0.8745418198242532,0.8073866332068939
Mark your calendar and get planning!,,0.6,0.10344827586206896,0.7592592592592593,0.8060554659439182,0.7587944840971045
Marketing and Sales should work together.,,0.7352941176470589,0.0,0.8695652173913043,0.7931432086505621,0.7593073533255897
"Martin returned, handing me a mug.",,0.5526315789473685,0.04878048780487805,0.759493670886076,0.8100627254448358,0.758328638012311
Martin threw open the back door.,,0.375,0.07142857142857142,0.6730769230769231,0.8068179469690264,0.7644270642322919
Martin was going to marry me.,,0.5483870967741935,0.0,0.7846153846153846,0.8273950946528841,0.7627237620843731
Matt arrived in Waterford on time.,,0.6129032258064516,0.08333333333333333,0.7761194029850746,0.8103860809320214,0.7804906928769954
Matt looked at the blue vase.,,0.6944444444444444,0.0,0.8625,0.8150307247726651,0.7817428785086088
Max exhaled on a hard breath.,,0.6296296296296297,0.09375,0.7796610169491526,0.819427738892167,0.76410824434363
"Max killing Jenny, utterly destroying her.",,0.7241379310344828,0.03125,0.8524590163934426,0.8362028407134824,0.7598108432090996
Max spoke quietly from the darkness.,,0.5,0.06666666666666667,0.7321428571428571,0.8259678914645824,0.7599579310518031
"Max tipped his head, accepting that.",,0.36666666666666664,0.09090909090909091,0.6507936507936508,0.7982260005407495,0.7604202205678076
Max... what are you talking about?,,0.7142857142857143,0.1282051282051282,0.7972972972972973,0.7982260005407495,0.7628876943082465
"May 31, 2013 June Voting Incentive!",,0.7941176470588235,0.05714285714285714,0.8695652173913043,0.8882031313766288,0.820430617112677
May 4th: Left Folkestone for France.,,0.7142857142857143,0.02702702702702703,0.8472222222222222,0.8303215884879517,0.8001604479347132
Maybe there is a third killer.,,0.6111111111111112,0.02631578947368421,0.7972972972972973,0.8242905971654901,0.7645686731436592
Maybe this was a lame idea.,,0.4827586206896552,0.0,0.75,0.7924813818287267,0.7596991176102238
Maybe this'll make you feel better.,,0.4857142857142857,0.1891891891891892,0.6527777777777778,0.7760153227382519,0.7394087339669293
Maybe you'll be entertaining guests soon.,,0.6388888888888888,0.1282051282051282,0.76,0.7801724650779953,0.7401623438382846
Mayor Shanthakumari was unavailable for comment.,,0.6296296296296297,0.037037037037037035,0.7962962962962963,0.820219326032899,0.7590544611341504
McNeal leveled his stare at Emily.,,0.56,0.038461538461538464,0.7647058823529411,0.8237731380230531,0.7848975098387174
Meaning that you are not certain...?,,0.3888888888888889,0.023255813953488372,0.7088607594936709,0.7751180635857977,0.738559595550966
Meatball joined him at the window.,,0.6129032258064516,0.0,0.8125,0.8717202991043308,0.7838949803436642
Meilin put her finger on it.,,0.8181818181818182,0.05263157894736842,0.8873239436619719,0.8096443909502067,0.7613914450685219
"Melissa: No, that idea went away.",,0.5172413793103449,0.0,0.78125,0.8035394309830699,0.7646667919476027
Mercy would be getting up soon.,,0.5769230769230769,0.0,0.7924528301886793,0.7562427422418642,0.7363984916128428
Meringue powder is powdered egg whites.,,0.8,0.029411764705882353,0.890625,0.8446872792944176,0.8167396718690186
Michele read the maple writing again.,,0.6410256410256411,0.05,0.7974683544303798,0.8599098303351352,0.7892547505848166
Might be he'll need it soon.,,0.32142857142857145,0.09375,0.6333333333333333,0.7557530720956395,0.7366788323023893
Miss Matilda for the new challenge!,,0.6206896551724138,0.03225806451612903,0.8,0.8714528178642007,0.7853632721388472
Morgan Thomas was two for four.,,0.6052631578947368,0.0,0.810126582278481,0.8135895375180475,0.7583764574660098
Most demons could manage basic glamour.,,0.48148148148148145,0.13793103448275862,0.6785714285714286,0.8259259883341608,0.7616607841282663
Most markets are still relatively healthy.,,0.6666666666666666,0.03571428571428571,0.8181818181818182,0.7690579483083371,0.7357842232137262
Mountains remind me of unhappy times.,,0.6206896551724138,0.029411764705882353,0.8095238095238095,0.7842184056464406,0.7399019826783614
"Move over to the left, Chris.",,0.7894736842105263,0.07894736842105263,0.8552631578947368,0.7903754246161112,0.7627605465285839
Mr. Bundy growled from the cockpit.,,0.6486486486486487,0.11428571428571428,0.7638888888888888,0.8304254409883566,0.8039337379313727
Must be a real soft pillow.,,0.7037037037037037,0.0,0.864406779661017,0.8016126399699127,0.7612656404932329
Must one always be after something?,,0.21739130434782608,0.0,0.64,0.7463904096382499,0.7240053838729917
My breath made the hair flutter.,,0.6923076923076923,0.06451612903225806,0.8245614035087719,0.8004205532281672,0.765509024047553
My children devoured these mozzerella sticks!,,0.8275862068965517,0.0,0.9152542372881356,0.8681196139990339,0.7842167160276734
My cousin's shaggy eyebrows crept up.,,0.7560975609756098,0.043478260869565216,0.8620689655172413,0.8627082341591598,0.7918546008142893
My first time binding a pillow.,,0.6857142857142857,0.02564102564102564,0.8378378378378378,0.8016126399699127,0.7569629349340348
My husband left everything to me.,,0.6428571428571429,0.10714285714285714,0.7678571428571429,0.793846628224698,0.7593748543900832
My idea of masterful movie making.,,0.5769230769230769,0.03225806451612903,0.7894736842105263,0.8410907383659539,0.756435043060775
My nephew Matt Klam took me.,,0.6551724137931034,0.034482758620689655,0.8103448275862069,0.8493870339183089,0.7949343845507328
My pineapple coconut martini was delicious!!!,,0.7666666666666667,0.0,0.8939393939393939,0.8688838843082904,0.8010599515771117
My skin felt smooth and clean.,,0.8571428571428571,0.08571428571428572,0.8888888888888888,0.7778425324794445,0.7387147020224486
My son hardly knew Mrs. Gillis.,,0.675,0.08888888888888889,0.8,0.8443835261827904,0.7933307161412052
My son is 16 years old.,,0.8235294117647058,0.027777777777777776,0.9,0.8718483356467367,0.8092302659178708
My son was outside playing soccer.,,0.6666666666666666,0.034482758620689655,0.8214285714285714,0.8443835261827906,0.786335593696322
My son would love this game!,,0.7941176470588235,0.10256410256410256,0.8493150684931506,0.8443835261827906,0.7858055462617752
My third pair of this style.,,0.45161290322580644,0.07317073170731707,0.7222222222222222,0.7845331826685802,0.7615900868622864
My third shift CO briefed me.,,0.6666666666666666,0.0,0.8354430379746836,0.8447935734662463,0.7596453787729561
NAS: and Christ Jesus our Savior.,,0.8,0.0967741935483871,0.8524590163934426,0.9052744041813788,0.7957358927405617
"NOTD: Collection 2000 hot looks ""Diva"".",,0.8333333333333334,0.027777777777777776,0.9090909090909091,0.8654377641290172,0.824473907906408
Naomi laughed and hugged her dog.,,0.68,0.034482758620689655,0.8333333333333334,0.8545531068228024,0.7825828956752483
"Nate asked, his voice dangerously calm.",,0.5526315789473685,0.023809523809523808,0.775,0.8165870491314834,0.7581472794177285
Nate was obviously jealous or something.,,0.5384615384615384,0.03333333333333333,0.7678571428571429,0.8165870491314836,0.757882076496666
Natural artisan soap handcrafted in Tennessee.,,0.7222222222222222,0.05405405405405406,0.8356164383561644,0.8451838376540575,0.807556807903548
Need any bridal hair styling advice?,,0.6764705882352942,0.0,0.8450704225352113,0.8103403766018445,0.760232927791725
"Next stop is Nevada, January 19th.",,0.75,0.09375,0.828125,0.8722723529344706,0.8095714302780029
"Next, the kitchen light came on.",,0.43478260869565216,0.037037037037037035,0.72,0.7961437447599907,0.761579461995069
Niccolo then looked toward his troops.,,0.5333333333333333,0.030303030303030304,0.7619047619047619,0.7931136483707898,0.7591693110434524
Nice bond between father and son.,,0.8285714285714286,0.0,0.9154929577464789,0.8443835261827906,0.7910727938102428
"Nice guy, for an enamel surgeon.",,0.7096774193548387,0.027777777777777776,0.8507462686567164,0.8267928554271747,0.7848935398399299
Nick glanced over to the cameras.,,0.4482758620689655,0.0,0.7333333333333333,0.7893468431170869,0.7638111773918826
"Niol licked his lips, tasted her.",,0.8928571428571429,0.0,0.9491525423728814,0.8169144245150298,0.7834514616032272
"No marketing meetings, no product seminars.",,0.5925925925925926,0.0,0.7962962962962963,0.7931432086505621,0.7593502367772539
No obstacles remained ahead of her.,,0.6111111111111112,0.02857142857142857,0.7887323943661971,0.7749541949797111,0.7266557682483298
No surprise perhaps to most people.,,0.20833333333333334,0.0,0.6545454545454545,0.7749541949797111,0.7361161889922994
"No, it was our first date.",,0.56,0.10344827586206896,0.7407407407407407,0.8181617113401036,0.7643753893423834
"No, it's not just my idea.",,0.4827586206896552,0.15151515151515152,0.6774193548387096,0.8065631197520633,0.7606699999863631
"No, son, I didn't get fired.",,0.6774193548387096,0.027777777777777776,0.835820895522388,0.84582476992339,0.7834586727369112
"Nope, Skyla isn't here for Chloe.",,0.7142857142857143,0.0,0.864406779661017,0.844940927254947,0.8006465082109555
Not a great first date look.,,0.7857142857142857,0.12121212121212122,0.8360655737704918,0.8181617113401036,0.7605882986414239
Not a hint of life remained.,,0.5769230769230769,0.08823529411764706,0.7666666666666667,0.7579267560294073,0.7330890853104263
Not a sound disturbed the night.,,0.5806451612903226,0.0,0.803030303030303,0.7623515236351757,0.7407492010884572
Not everyone was against the creatures.,,0.6764705882352942,0.08333333333333333,0.8,0.7502604406760229,0.7381863691986066
Not to give you a message.,,0.34375,0.05128205128205128,0.676056338028169,0.7507177730590213,0.7318307820269564
Not too fat - not too thin.,,0.8461538461538461,0.02564102564102564,0.9102564102564102,0.8282659968445094,0.7645381048305376
Nothing exciting but better than nothing!,,0.625,0.09090909090909091,0.7692307692307693,0.7436143848024519,0.7369146975836491
Nothing you would find very remarkable.,,0.4,0.08,0.66,0.7562427422418643,0.7333083687307965
Now be careful with that bag.,,0.41025641025641024,0.023809523809523808,0.7037037037037037,0.7887374316670765,0.74143997521425
Now here's another kind of flour.,,0.7037037037037037,0.0,0.8571428571428571,0.8083887241129103,0.7622263759221096
Now let's talk about Donkey Kong.,,0.9333333333333333,0.0,0.967741935483871,0.8530654025494391,0.8013580810120141
Now we are only sixteen left.,,0.6571428571428571,0.07894736842105263,0.7945205479452054,0.7912372367078244,0.7600610989773887
"Number one, let's focus on jobs.",,0.78125,0.0,0.8939393939393939,0.7919208811352519,0.7318245178443282
Of course time is a problem.,,0.4,0.08888888888888889,0.6705882352941176,0.7495047729435077,0.7387010409863586
Of course we were all concerned.,,0.5,0.12903225806451613,0.6949152542372882,0.747119979919861,0.7257779310045748
"Oh dear Lord, it was Cash.",,0.75,0.02702702702702703,0.8695652173913043,0.8537873695991262,0.7905305047807017
Oh dear god take me now!,,0.7222222222222222,0.2,0.7631578947368421,0.853787369599126,0.7888426081067688
"Oh my son, my poor son!",,0.7352941176470589,0.09523809523809523,0.8289473684210527,0.853787369599126,0.8068924818829122
"Oh please, Ford, I'll do any.",,0.8181818181818182,0.0,0.9111111111111111,0.8537873695991262,0.7861575668577389
"Oh, God, I love you, son.",,0.8518518518518519,0.22580645161290322,0.8103448275862069,0.8537873695991262,0.791229199425216
"Oh, look at this little guy.",,0.6428571428571429,0.13333333333333333,0.7586206896551724,0.8537873695991262,0.7940511633302311
"Okay, because I have no idea.",,0.48,0.07407407407407407,0.7115384615384616,0.7940722115148385,0.7595479275568621
"Okay, this wasn't a good idea.",,0.59375,0.11428571428571428,0.746268656716418,0.7940722115148385,0.7576951231838759
Okay... okay... I put it down.,,0.5142857142857142,0.08333333333333333,0.7183098591549296,0.7940722115148385,0.7611825359283628
Okra contains a lot of oxalates.,,0.9,0.0625,0.9193548387096774,0.9053658973162302,0.7845187223216731
Olaf's eyes never left the screen.,,0.8333333333333334,0.05128205128205128,0.8933333333333333,0.7903754246161112,0.7602012517596768
"Olive oil, kids love olive oil.",,0.9629629629629629,0.13793103448275862,0.9107142857142857,0.8279925893674902,0.8157963301338412
Oliver asked in a worried voice.,,0.4,0.03333333333333333,0.7090909090909091,0.8100858018122106,0.7644221069715439
Oliver married a woman from Texas.,,0.8181818181818182,0.02857142857142857,0.8970588235294118,0.8507358722230743,0.8061291093758115
"Olivetti pursed his lips, looking dour.",,0.6052631578947368,0.046511627906976744,0.7901234567901234,0.9000269046210132,0.79203301870293
Omago asked with a puzzled frown.,,0.42857142857142855,0.041666666666666664,0.7111111111111111,0.7596710975688346,0.7419459602264129
One can't help but be concerned.,,0.35135135135135137,0.11904761904761904,0.6329113924050633,0.7894603668585176,0.7331761429964995
One child died Friday in Denver.,,0.7407407407407407,0.0,0.8727272727272727,0.8450715275103076,0.7981638962463787
Only managed to hurt her more.,,0.5333333333333333,0.058823529411764705,0.75,0.7507418080517677,0.7345220060767815
Only serious managers need to apply.,,0.7894736842105263,0.0,0.9,0.7467916329649911,0.7328070964125087
Open the folder MQL4 and indicators.,,0.7142857142857143,0.12903225806451613,0.7966101694915254,0.8196449268256315,0.7616930157841013
Or arrogantly presuming I desire you?,,0.43333333333333335,0.029411764705882353,0.71875,0.7689411175956937,0.7420710509353404
Or perhaps someone purposefully implanted it.,,0.5263157894736842,0.11627906976744186,0.7160493827160493,0.8135317724674728,0.741945413010527
Or perhaps the distinction is blurred?,,0.6363636363636364,0.07142857142857142,0.8,0.7577719843760046,0.7411593968087115
Or read tweets about Santa Barbara?,,0.8125,0.2631578947368421,0.7714285714285715,0.81885158029447,0.7892526229875901
"Original Air Date: September 20, 2008.",,0.9761904761904762,0.15555555555555556,0.9080459770114943,0.8966321768655958,0.8370365567221351
Ostedes was more powerful than ever.,,0.6785714285714286,0.0,0.8524590163934426,0.7501962169380727,0.7311356609156057
Others are afraid of losing them.,,0.5,0.02857142857142857,0.7619047619047619,0.7353598693690445,0.7213329948070276
Others can be harsh and unforgiving.,,0.7575757575757576,0.18181818181818182,0.7878787878787878,0.764744386671315,0.7299154753700114
Our information maybe out of date.,,0.6216216216216216,0.075,0.7792207792207793,0.8181617113401036,0.759593785854317
Our patio overlooks the Yellowstone river.,,0.8387096774193549,0.0625,0.8888888888888888,0.83483349770528,0.7799478424292733
"Our strong point, our value proposition.",,0.5,0.06896551724137931,0.711864406779661,0.7582272918176759,0.7369794358771157
Outside the little kitchen he paused.,,0.4230769230769231,0.06666666666666667,0.6964285714285714,0.7961437447599907,0.7623405233350872
Packing tips for your Virginia move.,,0.8461538461538461,0.0,0.9298245614035088,0.825927310486308,0.7612030225722335
"Painting: Swampscott to Lynn, MA Seawall.",,0.5882352941176471,0.14285714285714285,0.7368421052631579,0.8615243075134863,0.7948180491402655
Panic rooted me to the spot.,,0.3076923076923077,0.0,0.6666666666666666,0.7813645203147024,0.7375221788418718
Patience was never her strong point.,,0.5882352941176471,0.11764705882352941,0.7352941176470589,0.7604499146806828,0.738230073451181
Paul's College Foundation in Hong Kong.,,0.6923076923076923,0.13333333333333333,0.7857142857142857,0.8368297298756797,0.8120993061232461
"Pearlson said, staring up at Matt.",,0.5161290322580645,0.05714285714285714,0.7424242424242424,0.8256660181453391,0.784961483517049
Penny and Keith had no romance.,,0.7666666666666667,0.027777777777777776,0.8787878787878788,0.8184980808011727,0.7809038223783302
Perhaps I should return to them.,,0.358974358974359,0.075,0.6455696202531646,0.7600512930056079,0.7358982716419525
Perhaps if he'd let them retreat...,,0.59375,0.058823529411764705,0.7727272727272727,0.7619469042677843,0.7373283589052696
Perhaps it had been too mean.,,0.4444444444444444,0.03125,0.7288135593220338,0.7820970640129782,0.7406264612652036
Perhaps one or two stayed behind.,,0.5,0.0625,0.7333333333333333,0.7577719843760046,0.7357654719380241
Perhaps something he was searching for.,,0.2903225806451613,0.0625,0.6190476190476191,0.7525757647541412,0.7403702444639828
Perhaps that was what he felt.,,0.3103448275862069,0.027777777777777776,0.676923076923077,0.7844161401901613,0.7413513359246383
Perhaps you are tweeting too frequently.,,0.7692307692307693,0.0,0.8947368421052632,0.7772031147704954,0.7345609462922553
Photos are changing when zoomed out.,,0.6774193548387096,0.0,0.8412698412698413,0.8272856421384595,0.7569567480918861
Photos are up on our page.,,0.5833333333333334,0.0,0.7972972972972973,0.8272856421384596,0.7643616923001941
Plan every stop along the way.,,0.3902439024390244,0.047619047619047616,0.6746987951807228,0.7628431340718586,0.7416227289284979
Plan your castle visiting with care.,,0.6206896551724138,0.09090909090909091,0.7741935483870968,0.7933374637386144,0.7597690212880837
"Please RSVP by Monday, October 29th.",,0.9285714285714286,0.03225806451612903,0.9491525423728814,0.8696521306023057,0.8118982820220838
Please stop giving me gray hair.,,0.8461538461538461,0.0,0.9272727272727272,0.8043941293800128,0.7583817231549316
Plumbing Apprenice courses start September 2019!,,0.7096774193548387,0.125,0.7936507936507936,0.9362332177540492,0.8174023651463423
"Plus, a different breed of cat.",,0.48717948717948717,0.0,0.7560975609756098,0.8544442660643474,0.7639039529201859
Poppa's going to be here soon.,,0.71875,0.0,0.8695652173913043,0.7709597812373,0.7399997392729358
Possibly the last of his kind.,,0.4411764705882353,0.12195121951219512,0.68,0.7707929666564042,0.7402787584312307
Pouring Barbra Streisand tea in London.,,0.8333333333333334,0.02857142857142857,0.9014084507042254,0.8540532510737999,0.814164598261002
Power wasn't easy to give up.,,0.5277777777777778,0.02631578947368421,0.7567567567567568,0.7494873206769751,0.7309034299194875
Powerful machine with variable speed control.,,0.7647058823529411,0.08571428571428572,0.8405797101449275,0.784901752144909,0.7423347853838077
Practically everyone in Debrett's has one.,,0.3684210526315789,0.0,0.6923076923076923,0.8100858018122106,0.7420533408318917
Prefer not to break it up.,,0.375,0.0,0.7058823529411765,0.763776960012045,0.7390330290437861
Probably left it in your room.,,0.5625,0.03125,0.765625,0.8100858018122106,0.7634086177951782
"Probably on their first date, right?",,0.55,0.05,0.75,0.8181617113401035,0.7639686016519117
Probably the last true Southern socialite.,,0.6176470588235294,0.0,0.8194444444444444,0.8295194704975273,0.7801598713031314
"Promo runs until June 15, 2018.",,0.8076923076923077,0.13793103448275862,0.8363636363636363,0.9303508548531012,0.833371550588431
Public in a timely a manner.,,0.5882352941176471,0.08823529411764706,0.75,0.8100858018122106,0.7261367263103985
Public relations experts in San Diego.,,0.7142857142857143,0.19230769230769232,0.7659574468085106,0.829324827589428,0.7838501328855684
Puppies are totally capable of learning.,,0.8378378378378378,0.024390243902439025,0.9102564102564102,0.847510717489445,0.7333670238590527
Purchase energy efficient equipment whenever possible.,,0.68,0.038461538461538464,0.8235294117647058,0.7861347658960776,0.7263399749001621
Put a BOLO out on that.,,0.8421052631578947,0.0,0.9230769230769231,0.8712241125958803,0.7640678352596243
Put down the cup of coffee.,,0.6666666666666666,0.1,0.7894736842105263,0.8165243578155832,0.7618573767637384
Put it down or I'll shoot.,,0.65,0.07142857142857142,0.7926829268292683,0.8011435755374287,0.7629826376530753
Put it here at the end.,,0.4444444444444444,0.0,0.7368421052631579,0.8025926092254797,0.7642967722539327
"Put like that, it was mysterious.",,0.2916666666666667,0.0,0.6792452830188679,0.8130741126799871,0.756778162643529
Put some booster rockets in there.,,0.75,0.075,0.8421052631578947,0.8100858018122106,0.7642917742196854
Put the gear in your inventory.,,0.6206896551724138,0.03125,0.8032786885245902,0.8100858018122106,0.7618481421940562
Put the gun to my head.,,0.85,0.09090909090909091,0.8809523809523809,0.79288154346243,0.7622270428885705
Put the pan over high heat.,,0.5277777777777778,0.05128205128205128,0.7466666666666667,0.8098885743511655,0.7596035210580027
Put this in some political perspective.,,0.48,0.16129032258064516,0.6785714285714286,0.8100858018122106,0.760308167350102
Put your face in the mirror.,,0.7777777777777778,0.10714285714285714,0.8363636363636363,0.8100858018122106,0.7628638146973712
Q: What is 147451 times Pi?,,0.84,0.0,0.9215686274509803,0.8642218120062338,0.7979231702987464
Quick with a moral and advice.,,0.7083333333333334,0.07692307692307693,0.82,0.7611773795067498,0.73857376704561
"Quit screwing around, this is important.",,0.6296296296296297,0.034482758620689655,0.8035714285714286,0.7981809673119781,0.76358631141799
"RSVP date of Friday, May 11th!",,0.84,0.03333333333333333,0.9090909090909091,0.8324951916132843,0.7972590212276524
Raghav Mathur At London Mela 2015.,,0.84,0.06666666666666667,0.8909090909090909,0.9066769212898464,0.8297017930128123
Ramsay gave Reek a suspicious glance.,,0.41379310344827586,0.0,0.7068965517241379,0.8251752622214671,0.7626979655485044
Randy said the killer's always superhuman.,,0.7272727272727273,0.05405405405405406,0.8428571428571429,0.7871676401578601,0.7590224242847308
Rap is the latest musical fad.,,0.9090909090909091,0.0,0.9571428571428572,0.8486417696282959,0.7875129881966024
Read more about their fate here.,,0.6666666666666666,0.06896551724137931,0.8113207547169812,0.7715899130093427,0.757477159731132
Really kind of a wasted life.,,0.5517241379310345,0.058823529411764705,0.7619047619047619,0.7602818676537205,0.7406043408533477
Reboot into your fresh pi install.,,0.7083333333333334,0.0,0.8703703703703703,0.8642218120062338,0.7811757265670587
Recently invaded Germany and besieged Hamburg.,,0.8529411764705882,0.175,0.8378378378378378,0.8499215728532405,0.7930659394597898
"Recently, Buddy Guy unplugged that cable.",,0.4857142857142857,0.02702702702702703,0.7361111111111112,0.8263493184541761,0.7884810452627339
Recommended: Dogs on a Pretzel Bun.,,0.8333333333333334,0.025,0.9078947368421053,0.8707844193814238,0.791192687548362
Red dyed mirror in curly maple.,,0.7058823529411765,0.02702702702702703,0.8450704225352113,0.853658481938999,0.8152656728825844
"Redheaded guy from the house, Tadeo?",,0.7878787878787878,0.05405405405405406,0.8714285714285714,0.8764032414361353,0.8095181746105186
"Regardless, the viewing was a comfort.",,0.42857142857142855,0.07692307692307693,0.6891891891891891,0.7502604406760229,0.7328001183483361
"Registration closes Friday 17th June, 2016.",,0.7941176470588235,0.1951219512195122,0.8,0.9147902828688445,0.8297699789400367
"Relax, Mulvihill, glad to see you.",,0.5789473684210527,0.075,0.7564102564102564,0.8279447692465595,0.7564865829950943
Reliable edge hold on firmer snow.,,0.2903225806451613,0.03125,0.6349206349206349,0.7676399104288045,0.7389488135461613
"Reliable, secure and no paperwork needed!",,0.6,0.07317073170731707,0.7763157894736842,0.7749541949797111,0.7369494601127894
Remember the coalition attack in London?,,0.8,0.13333333333333333,0.8363636363636363,0.8109725216709485,0.7853607580463132
Remember your first Easter Egg hunt?,,0.7837837837837838,0.02702702702702703,0.8783783783783784,0.8377820900186349,0.7846881747781286
Rent a Bentley in Courmayeur Italy.,,0.6875,0.05405405405405406,0.8260869565217391,0.872450570684773,0.8122395451751062
Repeat if needed for full coverage.,,0.6086956521739131,0.0,0.8163265306122449,0.7541319085027384,0.7407264070329201
"Reply: Dale Worley: ""RE: external error"".",,0.72,0.0,0.8627450980392157,0.8194893694968443,0.7878265146118196
Rest in Peace my dear friend.,,0.8214285714285714,0.03333333333333333,0.896551724137931,0.8352159192041739,0.7919750048079279
