reject,sentence,sentence_original,mean_mem,low_mem_words,mid_mem_words,high_mem_words,index,original_index,has_edit
,Chloe wrapped her arms around Connor.,Chloe wrapped her arms around Connor.,0.7839278261,,,chloe,torontofantasy.6.437847,torontofantasy.5749678,False
,"The ogre lived in Ogreville, Ogreland.","The ogre lived in Ogreville, Ogreland.",0.8022137055,,,ogre,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00401810,False
,Does olive oil work for tanning?,Does Olive Oil Work for Tanning?,0.7884892133,,,olive,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03701100,True
,Why charter a yacht in Alaska?,Why charter a yacht in Alaska?,0.7846318756,,,alaska,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02018937,False
,September is childhood cancer awareness month.,September is Childhood Cancer Awareness Month.,0.793582424,,,september,cocaspok2010.6.009206,cocaspok2010.0119469,True
,Dress the asparagus tips and reserve.,Dress the asparagus tips and reserve.,0.7879365721,,,asparagus,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04135608,False
,Has 120db True WDR as well.,Has 120db True WDR as well.,0.7860185481,,,TRUE,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.02060324,False
,They didn't do anything in Rwanda.,They didn't do anything in Rwanda.,0.7953726796,,,rwanda,cocaspok2005.6.002648,cocaspok2005.0044907,False
,Christ loves and died for ALL.,Christ loves and died for ALL.,0.7796401297,,,christ,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.01272388,False
,His name quivers from my lips.,His name quivers from my lips.,0.786796056,,,lips,torontofantasy.6.289233,torontofantasy.3771995,False
,Rap is the latest musical fad.,Rap is the latest musical fad.,0.7875129882,,,rap,cocaspok1991.6.006402,cocaspok1991.0110885,False
,"Yang is muscle, Yin is fascia.","Yang is muscle, Yin is fascia.",0.7990746172,,,yin,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00310113,False
,"Painting: Swampscott to Lynn, MA Seawall.","PAINTING: Swampscott to Lynn, MA Seawall.",0.7948180491,,,lynn,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02634260,True
,"He's very handsome, yes, but, sweetie...","He's very handsome, yes, but, sweetie...",0.7865355711,,,sweetie,torontofantasy.6.178717,torontofantasy.2434339,False
,There are those Tennessee Titans cheerleaders.,There are those Tennessee Titans cheerleaders.,0.7912363442,,,tennessee,cocaspok2004.6.007877,cocaspok2004.0116915,False
,We'll go next to San Diego.,We'll go next to San Diego.,0.7938123816,,,diego,cocaspok1998.6.010411,cocaspok1998.0141242,False
,Seth Lucio picked up the win.,Seth Lucio picked up the win.,0.7838897428,,,seth,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.04147989,False
,"This is Doc from York, Pennsylvania.","This is Doc from York, Pennsylvania.",0.8136922457,,,pennsylvania,cocaspok1993.6.005077,cocaspok1993.0063342,False
,"To Iran, Bosnia, Athens, Istanbul, salute!","To Iran, Bosnia, Athens, Istanbul, salute!",0.8099091215,,,istanbul,torontofantasy.6.085073,torontofantasy.1260448,False
,"Major Strasser, my aide, Lieutenant Casselle.","Major Strasser, my aide, Lieutenant Casselle.",0.7994790971,,,lieutenant,cornellmov.6.001085,cornellmov.0006005,False
,"Ike Clanton, Old Man's eldest son.","Ike Clanton, Old Man's eldest Son.",0.833660948,,,son,cornellmov.6.039603,cornellmov.0243618,True
,"Umeo in San Francisco, my hometown.","Umeo in San Francisco, my hometown.",0.8121300042,,,francisco,cocaspok2000.6.000399,cocaspok2000.0009232,False
,Embassy in Italy and the U.S.,Embassy in Italy and the U.S.,0.7965103526,,,italy,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.00041547,False
,They bicycled through Austria last summer.,They bicycled through Austria last summer.,0.7914832217,last,,austria,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.01650505,False
,Tiny soup champagne volunteer personalized denver.,Tiny soup champagne volunteer personalized denver.,0.7959722861,,soup,denver,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03123812,False
,"Barak shrugged, hefting a boar spear.","Barak shrugged, hefting a boar spear.",0.7954755636,,,boar,torontofantasy.6.419251,torontofantasy.5508494,False
,"Say, a Tuscan hillside in June?","Say, a Tuscan hillside in June?",0.8021948875,,,june,cornellmov.6.016463,cornellmov.0094423,False
,Ethan pursed his surprisingly sensual lips..,Ethan pursed his surprisingly sensual lips..,0.7795706969,,,lips,torontomyst.6.161857,torontomyst.2089206,False
,My children devoured these mozzerella sticks!,My children devoured these Mozzarella Sticks!,0.7869687192,,,mozzarella,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03762702,True
,Veni and Son are countryside caterers.,Veni and Son are countryside caterers.,0.8033841709,,,son,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03825831,False
,"NOTD: Collection 2000 hot looks ""Diva"".","NOTD: Collection 2000 Hot Looks ""Diva""",0.8244739079,,,diva,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.02101957,True
,Everything has maple sugar in it.,Everything has maple sugar in it.,0.7846707822,,,maple,cocaspok2011.6.006691,cocaspok2011.0085323,False
,A sojourner like all my fathers.,A sojourner like all my fathers.,0.7827296462,,,sojourner,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02094419,False
,Public relations experts in San Diego.,Public relations experts in San Diego.,0.7838501329,,,diego,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04192524,False
,"Alissa Weiss comes from Philadelphia, Pennsylvania.","Alissa Weiss comes from Philadelphia, Pennsylvania.",0.8269899361,,,"philadelphia,pennsylvania",,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.02609025,False
,Natural artisan soap handcrafted in Tennessee.,Natural Artisan Soap Handcrafted in Tennessee.,0.8075568079,,,tennessee,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.04207904,True
,He's the real son of God.,He's the real son of God.,0.7818755587,real,,son,cocaspok2005.6.007477,cocaspok2005.0114121,False
,"Aw, it's gotta be a typo.","Aw, it's gotta be a typo.",0.7885981208,,,aw,cornellmov.6.014830,cornellmov.0084527,False
,"Scott cried, pursing his pink lips.","Scott cried, pursing his pink lips.",0.7914779847,,,lips,torontomyst.6.081838,torontomyst.1106822,False
,Little cute shoes adorned her feet.,Little cute shoes adorned her feet.,0.7818492742,,,cute,torontofantasy.6.112027,torontofantasy.1607649,False
,"It was Wednesday, September 16th, 2015.","It was Wednesday, September 16th, 2015.",0.8176686639,,,september,torontofantasy.6.061942,torontofantasy.909088,False
,Steven looked dapper in Tom Ford.,Steven looked dapper in Tom Ford.,0.8001011196,,,ford,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02267896,False
,"For NPR News, I'm Nancy Solomon.","For NPR News, I'm Nancy Solomon.",0.7938088104,,,solomon,cocaspok2004.6.000493,cocaspok2004.0006614,False
,"All right, Angela Poe in Mobile.","All right, Angela Poe in Mobile.",0.7949825338,,,poe,cocaspok1998.6.002381,cocaspok1998.0034348,False
,"Dear God, at what a price.","Dear God, at what a price.",0.7800193399,,,dear,brown.6.001242,brown.024844,False
,Accredited nursing school located in Ohio.,Accredited Nursing School Located in Ohio.,0.7987791867,,,ohio,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01028832,True
,"For CNN Sports, I'm Matt Morrison.","For CNN Sports, I'm Matt Morrison.",0.7886015986,,,matt,cocaspok2003.6.002756,cocaspok2003.0047895,False
,Will hold about 400 lbs grapes.,Will hold about 400 lbs grapes.,0.7806365223,hold,,grapes,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02449841,False
,"Yes, the Fray Diego de Landa.","Yes, the Fray Diego de Landa.",0.8274735405,,,diego,torontofantasy.6.282728,torontofantasy.3682533,False
,The Duchess of Kent visits Italy.,The Duchess of Kent visits Italy.,0.7807110895,,,italy,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.02906181,False
,Ford sales fell by 14 percent.,Ford sales fell by 14 percent.,0.7934612327,,,ford,cocaspok1991.6.003774,cocaspok1991.0055341,False
,He's the guy with the cowbell.,He's the guy with the cowbell.,0.7875097146,,,guy,cocaspok2006.6.005836,cocaspok2006.0092963,False
,Flights to Cairo and Kiev... canceled.,Flights to Cairo and Kiev... canceled.,0.7895433362,,,cairo,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04280161,False
,"Olivetti pursed his lips, looking dour.","Olivetti pursed his lips, looking dour.",0.7920330187,,,lips,torontomyst.6.066081,torontomyst.916157,False
,Seth didn't even bother chasing Derek.,Seth didn't even bother chasing Derek.,0.7857589471,,,seth,torontofantasy.6.320999,torontofantasy.4211939,False
,"Tested and verified June 18, 2018.","Tested and verified June 18, 2018.",0.8262596124,,,june,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.03348671,False
,But it's still clingy and sexy.,But it's still clingy and sexy.,0.7862687359,still,clingy,sexy,cocaspok2000.6.005541,cocaspok2000.0092432,False
,Does Germany need a plan B?,Does Germany Need a Plan B?,0.7797876142,,,germany,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.01325225,True
,Antimatter is yin to matter's yang.,Antimatter is yin to matter's yang.,0.8004931093,,,yin,torontomyst.6.065658,torontomyst.911700,False
,I looked at my sleeping son.,I looked at my sleeping son.,0.7815498877,,,son,torontomyst.6.121863,torontomyst.1604573,False
,And we bombed Sudan and Afghanistan.,And we bombed Sudan and Afghanistan.,0.7852739618,,,afghanistan,cocaspok2001.6.002070,cocaspok2001.0037520,False
,Now let's talk about Donkey Kong.,Now let's talk about Donkey Kong.,0.801358081,,,kong,cocaspok2007.6.009623,cocaspok2007.0122500,False
,This pineapple salsa is so good!,This pineapple salsa is so good!,0.7906645509,,,pineapple,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03101272,False
,Your baby is so cute too!!,Your baby is so cute too!!,0.7823965351,,,cute,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02351923,False
,Captain Chas Turner pursed his lips.,Captain Chas Turner pursed his lips.,0.799142215,,,lips,torontomyst.6.109808,torontomyst.1452841,False
,"Customer service on September 7, 2016.","Customer Service. on September 7, 2016.",0.796118645,,,september,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04460022,True
,And he'll turn 70 in September.,And he'll turn 70 in September.,0.8011430265,,,september,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01207716,False
,"You liked that Memphis Minnie, huh?","You liked that Memphis Minnie, huh?",0.8071683613,,,minnie,cornellmov.6.018682,cornellmov.0108766,False
,He's up in Washington from Atlanta.,He's up in Washington from Atlanta.,0.8113478574,,,atlanta,cocaspok1991.6.002412,cocaspok1991.0039184,False
,Are cash rebates legal in Nevada?,Are Cash Rebates Legal in Nevada?,0.79470815,,,nevada,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00964339,True
,With me and Texas Mike O'Shay.,With me and Texas Mike O'Shay.,0.780464776,,,texas,cornellmov.6.030654,cornellmov.0185743,False
,"Jason Carroll in Lancaster County, Pennsylvania.","Jason Carroll in Lancaster County, Pennsylvania.",0.8164250856,,,pennsylvania,cocaspok2006.6.006786,cocaspok2006.0106754,False
,Illinois Cru: 2018 Bermuda Classic Champions!,Illinois Cru: 2018 Bermuda Classic Champions!,0.840708768,,bermuda,illinois,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.00619687,False
,It's animal cruelty frying a unicorn.,It's animal cruelty frying a unicorn.,0.794931547,,,unicorn,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.03089611,False
,But Superman isn't an average man.,But Superman isn't an average man.,0.7880265688,,,"superman,an",cornellmov.6.013926,cornellmov.0079195,False
,"But I'm a patriot, my dear.","But I'm a patriot, my dear.",0.7850302257,,,dear,torontofantasy.6.354241,torontofantasy.4652768,False
,I didn't write the Elvis verse.,I didn't write the Elvis verse.,0.7928596857,,,elvis,cocaspok1999.6.010374,cocaspok1999.0135606,False
,Say goodbye to off white icing!,Say goodbye to off white icing!,0.7851529467,,,goodbye,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04376733,False
,"Dear daughter in law, happy birthday!","Dear daughter in law, happy birthday!",0.8069607935,,,dear,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.00478761,False
,And that petite lasagna looks amazing!,And that petite lasagna looks amazing!,0.7925930696,amazing,,lasagna,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01761015,False
,"This is the guy, Gary Giordano.","This is the guy, Gary Giordano.",0.7852716509,,gary,guy,cocaspok2011.6.007261,cocaspok2011.0092238,False
,Did the swine flu ground Jacko?,Did the swine flu ground Jacko?,0.808477678,,,flu,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.00001733,False
,Do Texas sheet cakes have nuts?,Do Texas Sheet Cakes Have Nuts?,0.8058122502,,,texas,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00977578,True
,True analog bypass or DSP bypass.,True analog bypass or DSP bypass.,0.7838566343,,,TRUE,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.00379961,False
,"Oh my son, my poor son!","Oh my son, my poor son!",0.8068924819,,poor,"son,son",cornellmov.6.000324,cornellmov.0002012,False
,"Apparently, Homer didn't mean the deputy.","Apparently, Homer didn't mean the deputy.",0.7913656137,,,homer,torontomyst.6.040045,torontomyst.571852,False
,"Aw, c'mon, it's just a bug.","Aw, c'mon, it's just a bug.",0.8012987195,,,aw,cornellmov.6.013617,cornellmov.0077295,False
,Rent a Bentley in Courmayeur Italy.,Rent a Bentley in Courmayeur Italy.,0.8122395452,,,italy,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.00338710,False
,Penny and Keith had no romance.,Penny and Keith had no romance.,0.7809038224,,,penny,brown.6.000146,brown.001880,False
,"Please RSVP by Monday, October 29th.","Please RSVP by Monday, October 29th.",0.811898282,,,rsvp,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00566825,False
,"Oh, God, I love you, son.","Oh, God, I love you, son.",0.7912291994,,,son,cornellmov.6.024861,cornellmov.0148812,False
,"Larry Kelley of Yale, wise guy.","Larry Kelley of Yale., wise guy.",0.7813711714,,,guy,cocaspok1996.6.005243,cocaspok1996.0065836,True
,Free and legal Texas Holdem tournaments.,Free amp; Legal Texas Holdem Tournaments.,0.801945158,free,,texas,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.02094196,True
,Fangs cut through Derek's disfigured lips.,Fangs cut through Derek's disfigured lips.,0.7917010993,,,lips,torontofantasy.6.340241,torontofantasy.4483420,False
,Decorate with pineapple pieces and cherries.,Decorate with pineapple pieces and cherries.,0.7806307832,,,pineapple,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.04587895,False
,The King's stinking son fired me.,The King's stinking son fired me.,0.7811474627,,,son,cornellmov.6.035805,cornellmov.0218417,False
,Wanda Barzee and Brian David Mitchell.,Wanda Barzee and Brian David Mitchell.,0.803450344,,,brian,cocaspok2010.6.011978,cocaspok2010.0155005,False
,"With extra fried egg, double sinful!","WITH EXTRA fried egg, double sinful!",0.7935202034,,,egg,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.00592011,True
,"Bandits, rustlers, Texas rednecks, Kiowa, Comanche.","Bandits, rustlers, Texas rednecks, Kiowa, Comanche.",0.8299565635,,,texas,cornellmov.6.033618,cornellmov.0204773,False
,"Up first, the Daredevil recap page!","Up first, the Daredevil recap page!",0.7803329273,,,daredevil,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.00066413,False
,"In Washington, Brian Wilson, Fox News.","In Washington, Brian Wilson, Fox News.",0.8119479235,,wilson,brian,cocaspok2005.6.001242,cocaspok2005.0023212,False
,"Nice guy, for an enamel surgeon.","Nice guy, for an enamel surgeon.",0.7848935398,,,"guy,an",cornellmov.6.003607,cornellmov.0020151,False
,Made at the London Jewellery Quarter.,Made at the London Jewellery Quarter.,0.7886151628,,,"london,jewellery",,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.00886315,False
,The Yellowstone Caldera is acting weird.,The Yellowstone Caldera is acting weird.,0.7838143141,,,yellowstone,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.01488230,False
,"June 14, 2014 in Photos, Safari.","June 14, 2014 in Photos, Safari.",0.8487650993,,photos,june,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.02530373,False
,But would Scarecrow really beat Wolverine?,But would Scarecrow really beat Wolverine?,0.7854225833,,,wolverine,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03286638,False
,I love Lush's cute Easter stuff!,I love Lush's cute Easter stuff!,0.8063094707,,,cute,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02276483,False
,Cambodian Service is Sunday at 11:00am.,Cambodian Service is Sunday at 11:00am.,0.7848037721,,,cambodian,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.04971657,False
,Recently invaded Germany and besieged Hamburg.,Recently invaded Germany and besieged Hamburg.,0.7930659395,,,germany,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.03279106,False
,"East Bangor, Pennsylvania Good evening, gentlemen.","East Bangor, Pennsylvania Good evening, gentlemen.",0.789561537,,,pennsylvania,cocaspok1991.6.002369,cocaspok1991.0038546,False
,It's like the Garden of Eden...,It's like the Garden of Eden...,0.7837525922,,,eden,cornellmov.6.005178,cornellmov.0029171,False
,Oh dear god take me now!,Oh dear god take me now!,0.7888426081,,,dear,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01173621,False
,"Wallack, Lester's son and James's grandson.","Wallack, Lester's son and James's grandson.",0.8010675511,,,son,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04679363,False
,View our headlining tattoo artist Gator.,View our headlining tattoo artist Gator.,0.7915989262,,,gator,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04860919,False
,"Top with mozzarella, mushrooms, and peppers.","Top with mozzarella, mushrooms, and peppers.",0.8109284127,,,mozzarella,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03391464,False
,Gary Tuchman live in Little Havana.,Gary Tuchman live in Little Havana.,0.8021264489,,gary,havana,cocaspok2000.6.002330,cocaspok2000.0039917,False
,"Man, this guy -- this guy's great.","Man, this guy -- this guy's great.",0.7828090365,,,guy,cocaspok2007.6.006139,cocaspok2007.0081833,False
,So does half of San Diego.,So does half of San Diego.,0.782651966,,,diego,cornellmov.6.014768,cornellmov.0084079,False
,Plumbing Apprenice courses start September 2019!,Plumbing Apprenice courses start September 2019!,0.8174023651,,,september,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.00676073,False
,Egg coloring kits are half off!,Egg coloring kids are half off!,0.787551697,,,egg,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.00952059,True
,"Homer Simpson is hungry, very hungry.","Homer Simpson is hungry, very hungry.",0.7852912022,,,homer,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00918-of-01024.json.gz.04487527,False
,"Is Kronos' son, inflexible his thought.","Is Kronos' son, inflexible his thought.",0.7953764747,,,son,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.00300874,False
,"Robert Boochever, Juneau, Alaska, for appellees.","Robert Boochever, Juneau, Alaska, for appellees.",0.81054051,,,alaska,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04540865,False
,The Party Pineapple tank is here.,The Party Pineapple tank is here.,0.7823893937,,,pineapple,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00368-of-01024.json.gz.01255236,False
,Shimmer snorted and shook her mane.,Shimmer snorted and shook her mane.,0.78349749,,,mane,torontofantasy.6.007535,torontofantasy.108063,False
,"Underground sign, Big Ben, London 2013.","Underground sign, Big Ben, London 2013.",0.8134698835,sign,,london,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.03761163,False
,"I had no choice, Old Son.","I had no choice, Old Son.",0.7814826132,,,son,torontomyst.6.006802,torontomyst.96652,False
,"Andy, Catie, and Sharon waved goodbye.","Andy, Catie, and Sharon waved goodbye.",0.8042748122,waved,sharon,goodbye,torontoadv.6.028722,torontoadv.503994,False
,"Beautiful and cute card, fabulous colouring.","Beautiful and cute card, fabulous colouring.",0.781764218,,fabulous,cute,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03574335,False
,"His son Patrick, his widow Vicki.","His son Patrick, his widow Vicki.",0.8025106713,,,son,cocaspok2009.6.007159,cocaspok2009.0090930,False
,Served with Asian basil and lime.,Served with Asian basil and lime.,0.800287018,,,basil,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00470-of-01024.json.gz.04619577,False
,"Stefanie Ortolan, a pediatrician from France.","Stefanie Ortolan, a pediatrician from France.",0.8122867868,,,france,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00514-of-01024.json.gz.02602833,False
,"Hi Brian, thanks for the sample.","Hi Brian, thanks for the sample.",0.7818552578,,,brian,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.02644635,False
,"Niol licked his lips, tasted her.","Niol licked his lips, tasted her.",0.7834514616,,,lips,torontofantasy.6.442551,torontofantasy.5790335,False
,Future law student at Denver University.,Future law Student at Denver University.,0.7897626266,,university,denver,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02269788,True
,There's nearly 2 million in London.,There's nearly 2 million in London.,0.794778369,,,london,cornellmov.6.011417,cornellmov.0064732,False
,Nice bond between father and son.,Nice bond between father and son.,0.7910727938,,,son,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00961-of-01024.json.gz.03949599,False
,"No, son, I didn't get fired.","No, son, I didn't get fired.",0.7834586727,,,son,cornellmov.6.033386,cornellmov.0202997,False
,"Cairo, Egypt, for Mel Gibson - hello.","Cairo, Egypt, for Mel Gibson- hello.",0.8277895168,,gibson,cairo,cocaspok1995.6.004376,cocaspok1995.051184,True
,Texas FHA home loan limits vary.,Texas FHA Home Loan limits vary.,0.789638619,,,texas,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03320916,True
,Remember the coalition attack in London?,Remember the coalition attack in London?,0.785360758,,,london,cocaspok2006.6.002690,cocaspok2006.0046079,False
,"Eastern time; in nearby Copiapo, pandemonium.","Eastern time; in nearby Copiapo, pandemonium.",0.7974119132,,,pandemonium,cocaspok2010.6.009940,cocaspok2010.0129684,False
,You do have a Capone robot.,You do have a Capone robot.,0.785546339,,,capone,cocaspok1993.6.009865,cocaspok1993.0138949,False
,And my son in intensive care.,And my son in intensive care.,0.7827057909,,,son,cocaspok1994.6.003520,cocaspok1994.0047587,False
,"Lovejoy with me, not Chili Palmer.","Lovejoy with me, not Chili Palmer.",0.7929429773,,,chili,cornellmov.6.018536,cornellmov.0107737,False
,Acute flaccid paralysis due to rabies.,Acute flaccid paralysis due to rabies.,0.780727591,,,rabies,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03510678,False
,Cute pic with the camera too.,Cute pic with the camera too.,0.785068681,,,cute,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.03075320,False
,Each bowl is handmade in Peru.,Each bowl is handmade in Peru.,0.7885949172,,,peru,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.02303898,False
,This is from Flips in Philadelphia.,This is from Flips in Philadelphia.,0.7989763496,,,philadelphia,cocaspok2000.6.005957,cocaspok2000.0097103,False
,"Barbara meyers, Marriage, old dogs, retirement.","Barbara meyers, Marriage, old dogs, retirement.",0.8198987404,,,barbara,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.01525213,False
,"Gary Strieker reports from Kotzebue, Alaska.","Gary Strieker reports from Kotzebue, Alaska.",0.7997259064,,gary,alaska,cocaspok2004.6.004708,cocaspok2004.0074103,False
,"Friday, September 13th, 2013 at 4:38pm.","Friday, September 13th, 2013 at 4:38pm.",0.8452454071,,,september,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00491-of-01024.json.gz.03518410,False
,The capital of Ohio is Columbus.,The capital of Ohio is Columbus.,0.78100689,,,ohio,cocaspok2000.6.001085,cocaspok2000.0020370,False
,"Wait a sec, Nicky, Nicky, Nicky.","Wait a sec, Nicky, Nicky, Nicky.",0.8014574231,,,sec,cornellmov.6.028261,cornellmov.0170627,False
,"His grin flashed, cocksure and sexy.","His grin flashed, cocksure and sexy.",0.7823599223,,,sexy,torontofantasy.6.431771,torontofantasy.5694865,False
,"Congressman Henry Hyde, Republican of Illinois.","Congressman Henry Hyde, Republican of Illinois.",0.7902283713,,,illinois,cocaspok2001.6.007370,cocaspok2001.0111863,False
,Who -- that guy at the Zoo?,Who -- that guy at the Zoo?,0.7825692959,,,guy,cornellmov.6.001975,cornellmov.0011172,False
,Texas steak dinner on a stick?,Texas Steak Dinner on a Stick:?,0.7837251456,,,texas,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00480-of-01024.json.gz.01206833,True
,Your men did kill Kirk's son.,Your men did kill Kirk's son.,0.7965491163,,,son,cornellmov.6.024271,cornellmov.0144904,False
,Titanium Metals is a titanium producer.,Titanium Metals is a titanium producer.,0.7893829899,,,"titanium,titanium",wsj.6.002284,wsj.415491,False
,Free puck retrieved by Matt Niskanen.,Free Puck Retrieved by Matt Niskanen.,0.8043018945,free,,matt,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00242-of-01024.json.gz.03790610,True
,Or read tweets about Santa Barbara?,Or read tweets about Santa Barbara?,0.789252623,,,barbara,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00727-of-01024.json.gz.04036368,False
,We'll go to Gary in Tennessee.,We'll go to Gary in Tennessee.,0.7948908799,,gary,tennessee,cocaspok1993.6.009485,cocaspok1993.0132803,False
,Vinny looked like a symphony conductor.,Vinny looked like a symphony conductor.,0.7855937941,,,vinny,torontomyst.6.010076,torontomyst.140486,False
,Delicious Estonian cake full of blueberries.,Delicious Estonian cake full of Blueberries.,0.7944375226,full,,blueberries,,c4_-om2-data-public-allenai-c4-c4-en-c4-train.00196-of-01024.json.gz.02912988,True
,I'm doing this for my son.,I'm doing this for my son.,0.7836251108,,,son,torontofantasy.6.004857,torontofantasy.66621,False
